Nom_districte,Nom_barri,Descripcio_dia_setmana,Nom_mes,Dia_mes,Hora_dia,Descripcio_causa_vianant,Descripcio_tipus_vehicle,tipo_vehiculo,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Longitud,Latitud
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Abril,9,16,No,Turisme,Turismo,ZAFIRA 1.6,OPEL,Desconegut,B,6,2.1159968833652334,41.33535327505111
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Diciembre,5,14,No,"Camió rígid > 3,5 tones",Camión,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,2.129596553720843,41.324440857206056
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Diciembre,5,14,No,Turisme,Turismo,NUEVO 3008 GT-LINE 2.0,PEUGEOT,Blanc,Desconegut,Desconegut,2.129596553720843,41.324440857206056
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Octubre,10,10,No,Motocicleta,Motocicleta,YP 400,YAMAHA,Blanc,A,30,2.1315911814297355,41.32396375457044
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Octubre,10,10,No,Turisme,Turismo,206 5P XR 75D,PEUGEOT,Gris,B,5,2.1315911814297355,41.32396375457044
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Diciembre,27,20,No,"Camió rígid <= 3,5 tones",Camión,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,2.131591543336033,41.32397249458057
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Diciembre,27,20,No,Tractor camió,Camión,T 520 HIGHCAB T4X2 E6,RENAULT,Blanc,E C,2,2.131591543336033,41.32397249458057
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Agosto,6,18,No,"Camió rígid <= 3,5 tones",Camión,35C12,IVECO BUS,Blanc,B,9,2.1232447081053274,41.323518557104286
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Agosto,6,18,No,Tractor camió,Camión,STRALIS,IVECO FIAT,Blanc,Sense permís,34,2.1232447081053274,41.323518557104286
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Diciembre,16,7,No,Furgoneta,Furgoneta,JUMPY TALLA M BLUEHDI,CITROEN,Blanc,B,18,2.124431853462976,41.32311378973933
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Diciembre,16,7,No,Tot terreny,Turismo,X-5 AUTOMATICO,BMW,Negre,B,29,2.124431853462976,41.32311378973933
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Marzo,15,15,No,Turisme,Turismo,A3,AUDI,Blanc,B,15,2.124359524125912,41.33259434998936
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Marzo,15,15,No,Turisme,Turismo,POLO,VOLKSWAGEN,Blanc,B,6,2.124359524125912,41.33259434998936
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Noviembre,5,12,No,Motocicleta,Motocicleta,CB TWO FIFTY,HONDA,Desconegut,A,41,2.123236603643991,41.34071730570722
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Noviembre,5,12,No,Motocicleta,Motocicleta,ST1300A,HONDA,Blanc,Desconegut,Desconegut,2.123236603643991,41.34071730570722
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Febrero,25,5,No,Turisme,Turismo,FABIA,SKODA,Vermell,B,20,2.144057758559119,41.34728304765529
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Febrero,25,5,No,Turisme,Turismo,NOTE,NISSAN,Negre,B,22,2.144057758559119,41.34728304765529
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Noviembre,11,7,No,Motocicleta,Motocicleta,XJR 1300,YAMAHA,Gris,A,23,2.1541138759837954,41.3519918373456
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Noviembre,11,7,No,Turisme,Turismo,POLO,VOLKSWAGEN,Blau,B,13,2.1541138759837954,41.3519918373456
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Enero,23,10,No,Furgoneta,Furgoneta,TRAFFIC,RENAULT,Blanc,Desconegut,Desconegut,2.145415321718542,41.347818182415054
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Enero,23,10,No,Tractor camió,Camión,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,2.145415321718542,41.347818182415054
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Septiembre,6,8,No,Motocicleta,Motocicleta,SUPER DINK 125,KYMCO,Desconegut,B,4,2.139212506129845,41.34425813817553
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Septiembre,6,8,No,Tractor camió,Camión,FT XF 95480,DAF-HERMANNS,Desconegut,E C,23,2.139212506129845,41.34425813817553
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,21,9,No,Furgoneta,Furgoneta,PROACE,TOYOTA,Blanc,B,8,2.1446870083819,41.34323391157263
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,21,9,No,Furgoneta,Furgoneta,VITO FURGÓN 114 CDI,MERCEDES-BENZ,Blanc,B,2,2.1446870083819,41.34323391157263
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Mayo,13,14,No,Turisme,Turismo,208 5P ACCESS 1.6 BLUE,PEUGEOT,Desconegut,B,21,2.120061842919735,41.33002596273948
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Junio,11,12,Sí,Maquinària d'obres i serveis,Maquinària d'obres i serveis,H16D,LINDE,Taronja,B,15,2.1217791599612115,41.3310760224249
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Diciembre,13,13,No,"Camió rígid > 3,5 tones",Camión,35C14,TECNOVE FIBERGLASS,Desconegut,B,12,2.1201874943325567,41.33313009352116
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,7,10,No,Altres vehicles amb motor,Otros, ,LINDE,Desconegut,B,9,2.1193108862968204,41.33093285766581
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Agosto,22,22,No,Taxi,Taxi,OCTAVIA,SKODA,Negre/Groc,B,5,2.1178926784916308,41.329619963667874
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Agosto,22,22,No,Turisme,Turismo,IBIZA,SEAT,Blanc,B,11,2.1178926784916308,41.329619963667874
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Enero,14,5,No,Altres vehicles amb motor,Otros,H16D,LINDE,Vermell,B,14,2.114782908293079,41.33077264502158
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Enero,14,5,No,Veh. mobilitat personal amb motor,Patinete/patín,M-365,XIAOMI,Negre,Desconegut,Desconegut,2.114782908293079,41.33077264502158
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Febrero,1,12,No,"Camió rígid > 3,5 tones",Camión,FL,VOLVO,Vermell,C,34,2.114842290840388,41.32892827766071
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Septiembre,19,13,No,Furgoneta,Furgoneta,EXP FG.CHAPA 1.9D,PEUGEOT,Desconegut,B,15,2.1168309798920912,41.3336335747653
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Septiembre,19,13,No,Tractor camió,Camión,AS440ST/P,IVECO BUS,Desconegut,E C,32,2.1168309798920912,41.3336335747653
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Junio,6,8,Sí,Maquinària d'obres i serveis,Maquinària d'obres i serveis,Desconegut,Desconegut,Blanc,B,11,2.115649699748265,41.33095405405621
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Diciembre,23,10,No,Turisme,Turismo,A3 SPORTBACK,AUDI,Vermell,B,36,2.114778844487871,41.33077270383924
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Octubre,9,14,No,Tractor camió,Camión,R450LA4X2MNA,SCANIA,Blanc,C,18,2.116187525216923,41.33284948766086
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Noviembre,28,11,No,Furgoneta,Furgoneta,PARTNER,PEUGEOT,Gris,B,27,2.1126549246739588,41.328019421885394
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Noviembre,28,11,No,Tractor camió,Camión,XF 480 FT,DAF-HERMANNS,Blanc,E C,26,2.1126549246739588,41.328019421885394
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Marzo,20,16,No,Maquinària d'obres i serveis,Maquinària d'obres i serveis,Carretilla elevadora,STILL,Negre,B,1,2.1170475838850487,41.33315126455719
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Marzo,20,16,No,Turisme,Turismo,KALOS,CHEVROLET,Vermell,B,3,2.1170475838850487,41.33315126455719
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Junio,21,15,No,Motocicleta,Motocicleta,EXIV,HYOSUNG,Desconegut,A2,8,2.1146934800584742,41.33156128333685
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Junio,21,15,No,Turisme,Turismo,C4,CITROEN,Gris,B,24,2.1146934800584742,41.33156128333685
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Julio,11,9,No,Motocicleta,Motocicleta,YP 400,YAMAHA,Gris,A2,2,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Julio,11,9,No,Turisme,Turismo,MEGANE,RENAULT,Gris,B,16,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Agosto,5,1,No,"Camió rígid > 3,5 tones",Camión,Desconegut,AIXAM,Vermell,C,12,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Agosto,5,1,No,Furgoneta,Furgoneta,BERLINGO,CITROEN,Blanc,B,19,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Agosto,5,1,No,Turisme,Turismo,FUSION,FORD,Platejat,B,1,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Agosto,27,15,No,Motocicleta,Motocicleta,Vision,HONDA,Blanc,A2,2,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Agosto,27,15,No,Turisme,Turismo,CEE'D,KIA,Negre,B,12,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Julio,10,14,No,"Camió rígid <= 3,5 tones",Camión,ATLEON. 120,NISSAN,Blanc,B,30,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Julio,10,14,No,Turisme,Turismo,DUSTER,DACIA,Negre,B,40,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Julio,10,14,No,Turisme,Turismo,XSARA PICASSO,CITROEN,Negre,B,11,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Sábado,Octubre,12,20,No,Motocicleta,Motocicleta,SUPER DINK 125,KYMCO,Blanc,B,17,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Sábado,Octubre,12,20,No,Turisme,Turismo,XSARA PICA,CITROEN,Desconegut,B,35,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,7,14,No,Furgoneta,Furgoneta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,7,14,No,Turisme,Turismo,ALFA GIULIETTA,ALFA ROMEO,Blanc,B,4,2.174282739288562,41.37009703495252
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Noviembre,26,7,No,Turisme,Turismo,IBIZA,SEAT,Negre,B,7,2.173916225877051,41.369267160406494
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Noviembre,26,7,No,Turisme,Turismo,TOURAN 2.0,VOLKSWAGEN,Gris,B,35,2.173916225877051,41.369267160406494
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Noviembre,26,7,No,Turisme,Turismo,TOYOTA YARIS,TOYOTA,granate,B,21,2.173916225877051,41.369267160406494
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Febrero,7,18,No,Taxi,Taxi,PRIUS,TOYOTA,granate,B,11,2.1720412967253058,41.36652731038057
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Febrero,7,18,No,Turisme,Turismo,POLO,VOLKSWAGEN,Vermell,B,5,2.1720412967253058,41.36652731038057
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,28,15,No,Furgoneta,Furgoneta,C1HHBADA35,IVECO BUS,Blanc,B,12,2.168971005971911,41.36214521025368
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,28,15,No,Motocicleta,Motocicleta,JOYRIDE 125 EVO,S.Y.M,Negre,A,11,2.168971005971911,41.36214521025368
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,28,15,No,Turisme,Turismo,208 5P GT LINE PURETEC,PEUGEOT,Gris,B,10,2.168971005971911,41.36214521025368
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,28,15,No,Turisme,Turismo,Q7,AUDI,Negre,B,26,2.168971005971911,41.36214521025368
Sants-Montjuïc,la Marina del Prat Vermell,Domingo,Diciembre,8,19,No,Motocicleta,Motocicleta,X-MAX 125,YAMAHA,Gris,B,21,2.168971005971911,41.36214521025368
Sants-Montjuïc,la Marina del Prat Vermell,Domingo,Diciembre,8,19,No,Turisme,Turismo,OCTAVIA 1.9 TDI,SKODA,Gris,B,55,2.168971005971911,41.36214521025368
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,14,20,No,Turisme,Turismo,MII,SEAT,Beige,B,54,2.1571544388182327,41.35241173646493
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,14,20,No,Turisme,Turismo,QASHQAI,NISSAN,Blanc,B,37,2.1571544388182327,41.35241173646493
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Octubre,30,17,No,Turisme,Turismo,C3 HDI70 SXPLUS,CITROEN,Negre,B,Desconegut,2.1571544388182327,41.35241173646493
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Octubre,30,17,No,Turisme,Turismo,S 320,MERCEDES,Negre,B,10,2.1571544388182327,41.35241173646493
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Octubre,30,17,No,Turisme,Turismo,SCENIC,RENAULT,Blanc,B,22,2.1571544388182327,41.35241173646493
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Octubre,8,14,No,Motocicleta,Motocicleta,ANC 125,HONDA,Negre,B,24,2.15434288072137,41.35173572665814
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Octubre,8,14,No,Motocicleta,Motocicleta,NC750D,HONDA,Blanc,A1,13,2.15434288072137,41.35173572665814
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Noviembre,15,22,No,Motocicleta,Motocicleta,ANC 125,HONDA,Negre,A1,1,2.1533374168101225,41.35158070121511
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Noviembre,15,22,No,Motocicleta,Motocicleta,SUPER DINK 350,KYMCO,Gris,A,2,2.1533374168101225,41.35158070121511
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Noviembre,15,22,No,Turisme,Turismo,C5 2.0,CITROEN,Gris,B,5,2.1533374168101225,41.35158070121511
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Noviembre,15,22,No,Turisme,Turismo,LEON ST,SEAT,Blanc,B,22,2.1533374168101225,41.35158070121511
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Junio,27,20,No,Motocicleta,Motocicleta,XT660R,YAMAHA,Negre,A,2,2.152208182874782,41.35131918770631
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Junio,27,20,No,Turisme,Turismo,LEON,SEAT,Negre,B,9,2.152208182874782,41.35131918770631
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,21,9,No,Motocicleta,Motocicleta,SH125AD,HONDA,Blanc,B,10,2.151112243473665,41.35097990404403
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,21,9,No,Turisme,Turismo,FIAT TIPO,FIAT,Negre/Groc,BTP,10,2.151112243473665,41.35097990404403
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,15,10,No,Motocicleta,Motocicleta,MILER 125,KYMCO,Negre,B,6,2.149055712903216,41.350099458098256
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,15,10,No,Turisme,Turismo,SANDERO,DACIA,Blanc,B,1,2.149055712903216,41.350099458098256
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Marzo,8,7,No,Furgoneta,Furgoneta,PARTNER,PEUGEOT,Gris,B,29,2.152208182874782,41.35131918770631
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Marzo,8,7,No,Motocicleta,Motocicleta,K XCT 125,KYMCO,Blanc,B,8,2.152208182874782,41.35131918770631
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Abril,1,17,No,Motocicleta,Motocicleta,MEDLEY,PIAGGIO,Blanc,A,10,2.149055712903216,41.350099458098256
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Abril,1,17,No,Turisme,Turismo,208 5PACTI,PEUGEOT,Vermell,B,46,2.149055712903216,41.350099458098256
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,15,9,No,Taxi,Taxi,Rodius,SSANGYONG,Negre/Groc,B,11,2.149055712903216,41.350099458098256
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,15,9,No,Turisme,Turismo,TIGUAN,VOLKSWAGEN,Blanc,B,20,2.149055712903216,41.350099458098256
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Diciembre,18,9,No,Furgoneta,Furgoneta,NISSAN NV400,NISSAN,Blanc,B,10,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Diciembre,18,9,No,Turisme,Turismo,MEGANE SPORT TOURER,RENAULT,Gris,B,25,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Mayo,31,9,No,Motocicleta,Motocicleta,RAW 125 O CLASSIC 125,HANWAY,Blanc,B,10,2.201707979561644,41.39202325821216
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Mayo,31,9,No,Turisme,Turismo,DUSTER,DACIA,Blanc,B,10,2.201707979561644,41.39202325821216
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Marzo,21,18,No,Motocicleta,Motocicleta,LIBERTY,PIAGGIO,Blanc,B,13,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Marzo,21,18,No,Motocicleta,Motocicleta,MONSTER 695,DUCATI,Negre,A,17,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Marzo,21,18,No,Turisme,Turismo,407,PEUGEOT,Desconegut,B,20,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Abril,8,15,No,Taxi,Taxi,TOURNEO CONNECT,FORD,Negre/Groc,B,9,2.14493508567255,41.34829002956387
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Abril,8,15,No,Turisme,Turismo,Santa Fe,HYUNDAI,Negre,B,22,2.14493508567255,41.34829002956387
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,28,8,No,Furgoneta,Furgoneta,H-1 STAREX GRAND STARE,HYUNDAI,Gris,B,8,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,28,8,No,Turisme,Turismo,"I20, I20 ACTIVE",HYUNDAI,Blau,B,27,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Marzo,18,10,No,Motocicleta,Motocicleta,SH 125,HONDA,Blanc,B,6,2.1576833953507357,41.3520507167888
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Marzo,18,10,No,Taxi,Taxi,PRIUS,TOYOTA,Negre/Groc,B,19,2.1576833953507357,41.3520507167888
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,22,18,No,Motocicleta,Motocicleta,GS500,SUZUKI,Negre,A,23,2.152208182874782,41.35131918770631
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,22,18,No,Turisme,Turismo,C3 11I VIVACE,CITROEN,Negre,B,7,2.152208182874782,41.35131918770631
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Agosto,28,20,No,Motocicleta,Motocicleta,SUPER DINK 350,KYMCO,Gris,A,14,2.158177961900407,41.35200182213977
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Noviembre,8,9,No,"Camió rígid <= 3,5 tones",Camión,ATLEON. 120,NISSAN,Desconegut,B,31,2.14493508567255,41.34829002956387
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Noviembre,8,9,No,Motocicleta,Motocicleta,K-XCT 300 ABS,KYMCO,Desconegut,A,39,2.14493508567255,41.34829002956387
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Noviembre,8,9,No,Motocicleta,Motocicleta,SUPER DINK 125,KYMCO,Desconegut,B,15,2.14493508567255,41.34829002956387
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Diciembre,9,10,No,Motocicleta,Motocicleta,DYNA SUPER,HARLEY DAVIDSON,Negre,A,23,2.145415321718542,41.347818182415054
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Diciembre,9,10,No,Tractor camió,Camión,AS440T/P,IVECO BUS,Blanc,E C,1,2.145415321718542,41.347818182415054
Sants-Montjuïc,la Marina del Prat Vermell,Sábado,Junio,8,22,No,Motocicleta,Motocicleta,F 650 GS,BMW,Vermell,A2,1,2.145415321718542,41.347818182415054
Sants-Montjuïc,la Marina del Prat Vermell,Sábado,Junio,8,22,No,Turisme,Turismo,Desconegut,Desconegut,Gris,Desconegut,Desconegut,2.145415321718542,41.347818182415054
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Febrero,5,18,No,Turisme,Turismo,ASTRA,OPEL,Gris,B,34,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Febrero,5,18,No,Turisme,Turismo,CAPTUR,RENAULT,Blau,B,28,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Julio,10,16,No,Motocicleta,Motocicleta,NSS300A,HONDA,Negre,A,34,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Miércoles,Julio,10,16,No,Turisme,Turismo,LEON,SEAT,Negre,B,20,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Sábado,Mayo,4,18,No,Turisme,Turismo,A1 SPORTBACK,AUDI,Blanc,B,9,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Sábado,Mayo,4,18,No,Turisme,Turismo,LEON 2.0,SEAT,Desconegut,B,7,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,7,17,No,Motocicleta,Motocicleta,F 650,BMW,Vermell,A,10,2.136305318128588,41.34517925884492
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Octubre,7,17,No,Turisme,Turismo,ALHAMBRA,SEAT,Gris,B,9,2.136305318128588,41.34517925884492
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Septiembre,20,3,No,Tractor camió,Camión,1835 Actros,MERCEDES,Vermell,E C,19,2.1406428460057785,41.34669553152914
Sants-Montjuïc,la Marina del Prat Vermell,Viernes,Septiembre,20,3,No,Turisme,Turismo,SERIE 3 320 DM,BMW,Gris,B,13,2.1406428460057785,41.34669553152914
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Junio,10,21,No,Furgoneta,Furgoneta,TALENTO,FIAT,Gris,B,21,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Junio,10,21,No,Turisme,Turismo,IBIZA,SEAT,Blanc,B,12,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Junio,10,21,No,Turisme,Turismo,PRIUS ADVANCE,TOYOTA,Negre/Groc,B,41,2.146935849984329,41.34927660411768
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,22,17,No,Motocicleta,Motocicleta,SH125AD,HONDA,Vermell,B,23,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Lunes,Julio,22,17,No,Turisme,Turismo,ALTEA 1.9,SEAT,Vermell,B,14,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Abril,18,15,No,Tot terreny,Turismo,CHEROKEE,JEEP,Negre,B,28,2.137399695571661,41.34554218129158
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Abril,18,15,No,Turisme,Turismo,807,PEUGEOT,Negre,B,14,2.137399695571661,41.34554218129158
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Marzo,7,19,No,Turisme,Turismo,POLO,VOLKSWAGEN,Blanc,B,21,2.136305318128588,41.34517925884492
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Marzo,7,19,No,Turisme,Turismo,TOLEDO,SEAT,Gris,B,52,2.136305318128588,41.34517925884492
Sants-Montjuïc,la Marina del Prat Vermell,Jueves,Marzo,7,19,No,Turisme,Turismo,ZAFIRA,OPEL,Blanc,B,32,2.136305318128588,41.34517925884492
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Octubre,8,18,No,Turisme,Turismo,208 5P ACTIVE BLUEHDI,PEUGEOT,Blanc,B,14,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Octubre,8,18,No,Turisme,Turismo,406 STDT,PEUGEOT,granate,B,46,2.141694234156029,41.34712276576951
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Noviembre,19,7,No,Motocicleta,Motocicleta,SH125AD,HONDA,Negre,B,15,2.136305318128588,41.34517925884492
Sants-Montjuïc,la Marina del Prat Vermell,Martes,Noviembre,19,7,No,Turisme,Turismo,208 5P ACCESS 1.6 BLUE,PEUGEOT,Blanc,B,30,2.136305318128588,41.34517925884492
